Dates, ACWI INDEX , SPX INDEX , NDX INDEX , MXEF INDEX , DAX INDEX , SXXE INDEX , UKX INDEX , TPX INDEX , ILS Curncy , EUR  Curncy , GBP Curncy , JPY Curncy ,,,,,,,
19/12/2008, 0.13 , 0.29 , 1.04 , -1.40 , -1.26 , -0.49 , -1.01 , -0.51 , 0.78 , -2.30 , -0.63 , -0.13 ,,,,,,,
18/12/2008, -3.57 , -2.12 , -1.73 , 0.71 , 1.02 , 0.39 , 0.15 , 0.03 , 0.32 , -1.25 , -3.35 , 2.52 ,,,,,,,
17/12/2008, -0.52 , -0.96 , -1.42 , 2.50 , -0.46 , -0.17 , 0.35 , 1.19 , -2.18 , 2.99 , -0.29 , -2.03 ,,,,,,,
16/12/2008, 5.68 , 5.14 , 5.21 , 1.63 , 1.61 , 1.43 , 0.74 , -2.16 , -1.38 , 2.29 , 1.80 , -1.77 ,,,,,,,
15/12/2008, -0.54 , -1.27 , -2.05 , 1.99 , -0.18 , -0.32 , -0.07 , 4.13 , -0.96 , 2.39 , 2.42 , -0.61 ,,,,,,,
12/12/2008, 0.61 , 0.70 , 2.22 , -3.02 , -2.18 , -2.41 , -2.47 , -4.22 , -0.02 , 0.13 , -0.61 , -0.27 ,,,,,,,
11/12/2008, -1.02 , -2.85 , -3.43 , 1.15 , -0.78 , -0.57 , 0.49 , 1.76 , -0.72 , 2.53 , 1.70 , -1.41 ,,,,,,,
10/12/2008, 2.74 , 1.19 , 0.82 , 4.63 , 0.54 , 0.78 , -0.32 , 2.03 , -0.33 , 0.74 , 0.24 , 0.69 ,,,,,,,
09/12/2008, -1.19 , -2.31 , -1.03 , 0.09 , 1.34 , 1.36 , 1.89 , 0.72 , -0.19 , -0.28 , -1.11 , -0.74 ,,,,,,,
08/12/2008, 4.03 , 3.84 , 4.01 , 7.96 , 7.63 , 7.31 , 6.19 , 3.32 , -1.47 , 1.93 , 1.57 , -0.02 ,,,,,,,
05/12/2008, 1.67 , 3.65 , 4.44 , -0.85 , -4.00 , -4.51 , -2.74 , -0.36 , 0.99 , -0.46 , 0.03 , 0.66 ,,,,,,,
04/12/2008, -1.81 , -2.93 , -3.30 , -0.32 , -0.07 , -0.08 , -0.15 , -1.29 , -1.01 , 0.47 , -0.70 , -1.15 ,,,,,,,
03/12/2008, 1.12 , 2.58 , 3.20 , 0.43 , 0.78 , 0.51 , 1.14 , 1.53 , 0.62 , 0.02 , -0.91 , 0.13 ,,,,,,,
02/12/2008, 4.83 , 3.99 , 3.56 , -2.37 , 3.12 , 2.43 , 1.41 , -4.88 , -0.80 , 0.82 , 0.24 , -0.01 ,,,,,,,
01/12/2008, -8.46 , -8.93 , -7.98 , -2.58 , -5.88 , -5.44 , -5.19 , -0.88 , 1.70 , -0.63 , -3.21 , -2.45 ,,,,,,,
28/11/2008, 0.33 , 0.96 , -0.62 , 0.19 , 0.09 , 0.20 , 1.46 , 0.70 , 0.98 , -1.65 , -0.19 , 0.36 ,,,,,,,
27/11/2008, 2.47 , 3.53 , 4.42 , 2.47 , 2.30 , 2.38 , 1.77 , 1.45 , 0.66 , 0.19 , 0.52 , -0.50 ,,,,,,,
26/11/2008, 2.47 , 3.53 , 4.42 , 2.58 , -   , -0.48 , -0.44 , -1.73 , -1.51 , -1.42 , -0.94 , 0.46 ,,,,,,,
25/11/2008, 0.13 , 0.66 , -1.02 , 3.06 , 0.13 , 0.64 , 0.44 , 3.60 , -1.11 , 0.86 , 1.90 , -2.18 ,,,,,,,
24/11/2008, 7.29 , 6.47 , 6.33 , 3.83 , 10.34 , 8.78 , 9.84 , 2.61 , -0.25 , 2.91 , 1.73 , 1.45 ,,,,,,,
21/11/2008, 5.94 , 6.32 , 4.73 , 0.72 , -2.20 , -2.41 , -2.43 , 2.61 , -1.09 , 1.08 , 1.34 , 2.41 ,,,,,,,
20/11/2008, -6.61 , -6.71 , -4.70 , -5.16 , -3.08 , -3.13 , -3.26 , -5.46 , 1.21 , -0.29 , -1.50 , -2.13 ,,,,,,,
19/11/2008, -5.35 , -6.12 , -5.90 , -2.18 , -4.92 , -4.01 , -4.82 , -0.96 , 0.72 , -1.02 , -0.04 , -1.33 ,,,,,,,
18/11/2008, -0.93 , 0.98 , 0.33 , -3.77 , 0.49 , 0.52 , 1.85 , -1.77 , 0.69 , -0.25 , -0.21 , 0.61 ,,,,,,,
17/11/2008, -1.12 , -2.58 , -2.35 , -1.92 , -3.25 , -3.25 , -2.38 , 0.42 , 0.96 , 0.36 , 1.69 , -0.72 ,,,,,,,
14/11/2008, -5.19 , -4.17 , -4.94 , 1.18 , 1.31 , 0.83 , 1.53 , 1.12 , -0.10 , -1.28 , -0.68 , -0.55 ,,,,,,,
13/11/2008, 7.02 , 6.92 , 6.48 , -1.76 , 0.62 , 0.57 , -0.31 , -4.31 , 0.15 , 2.11 , -0.82 , 2.81 ,,,,,,,
12/11/2008, -5.47 , -5.19 , -4.91 , -3.98 , -2.96 , -2.99 , -1.52 , -1.59 , 0.13 , -0.14 , -2.73 , -2.71 ,,,,,,,
11/11/2008, -2.59 , -2.20 , -2.03 , -4.70 , -5.25 , -4.77 , -3.57 , -2.98 , 1.94 , -1.77 , -1.41 , -0.36 ,,,,,,,
10/11/2008, -1.04 , -1.27 , -1.62 , 3.23 , 1.76 , 0.95 , 0.89 , 4.28 , -0.42 , 0.24 , -0.25 , -0.23 ,,,,,,,
07/11/2008, 4.96 , 2.89 , 2.39 , 1.27 , 2.59 , 2.14 , 2.17 , -3.33 , -0.39 , 0.02 , 0.10 , 0.50 ,,,,,,,
06/11/2008, -6.55 , -5.03 , -4.46 , -7.08 , -6.84 , -6.16 , -5.70 , -5.96 , 0.05 , -1.85 , -1.77 , -0.20 ,,,,,,,
05/11/2008, -5.27 , -5.27 , -5.69 , -0.49 , -2.11 , -1.74 , -2.34 , 6.17 , 1.67 , -0.21 , -0.29 , -1.77 ,,,,,,,
04/11/2008, 5.40 , 4.08 , 3.27 , 3.21 , 5.00 , 5.21 , 4.42 , 5.03 , -0.13 , 2.67 , 0.87 , 0.60 ,,,,,,,
03/11/2008, -0.56 , -0.25 , -   , 2.43 , 0.78 , 1.21 , 1.51 , -3.59 , 1.38 , -0.65 , -1.60 , 0.66 ,,,,,,,
31/10/2008, 1.45 , 1.54 , 0.06 , 1.64 , 2.44 , 2.57 , 2.00 , -3.59 , -0.49 , -1.46 , -2.28 , -0.14 ,,,,,,,
30/10/2008, 4.73 , 2.58 , 2.44 , 10.60 , 1.26 , 1.25 , 1.16 , 8.32 , -0.81 , -0.37 , 0.48 , 1.25 ,,,,,,,
29/10/2008, 1.63 , -1.11 , 0.35 , 4.66 , -0.31 , 6.32 , 8.05 , 5.90 , 0.48 , 2.21 , 2.97 , -0.65 ,,,,,,,
28/10/2008, 10.68 , 10.79 , 10.92 , 6.73 , 11.28 , 2.87 , 1.92 , 5.03 , -1.89 , 1.52 , 2.24 , 5.66 ,,,,,,,
27/10/2008, -4.80 , -3.18 , -2.70 , -4.14 , 0.91 , -2.52 , -0.79 , -7.40 , -0.06 , -1.03 , -2.17 , -1.63 ,,,,,,,
24/10/2008, -4.35 , -3.45 , -2.98 , -7.84 , -4.96 , -4.54 , -5.00 , -7.52 , 0.94 , -2.40 , -2.05 , -3.07 ,,,,,,,
23/10/2008, 0.60 , 1.26 , 0.17 , -3.82 , -1.12 , -0.62 , 1.16 , -1.97 , -2.00 , 0.61 , -0.23 , -0.37 ,,,,,,,
22/10/2008, -7.29 , -6.10 , -3.61 , -7.84 , -4.46 , -5.25 , -4.46 , -7.05 , 2.12 , -1.59 , -2.63 , -2.47 ,,,,,,,
21/10/2008, -4.27 , -3.08 , -5.13 , -1.76 , -1.05 , -0.22 , -1.24 , 3.16 , 1.19 , -2.11 , -2.60 , -1.70 ,,,,,,,
20/10/2008, 5.77 , 4.77 , 3.13 , 3.99 , 1.12 , 2.88 , 5.41 , 3.70 , 0.62 , -0.49 , -0.75 , 0.18 ,,,,,,,
17/10/2008, -1.59 , -0.62 , -0.10 , -1.49 , 3.43 , 3.19 , 5.22 , 3.44 , -1.14 , -0.34 , -0.13 , 0.11 ,,,,,,,
16/10/2008, 3.87 , 4.25 , 5.52 , -7.51 , -4.91 , -5.48 , -5.35 , -9.52 , 2.81 , -0.32 , 0.20 , 1.62 ,,,,,,,
15/10/2008, -9.53 , -9.03 , -8.82 , -7.49 , -6.49 , -6.28 , -7.16 , -0.08 , 1.47 , -0.88 , -0.72 , -2.08 ,,,,,,,
14/10/2008, -0.64 , -0.53 , -4.54 , 5.99 , 2.70 , 2.63 , 3.23 , 13.73 , -0.61 , 0.28 , 0.31 , 0.06 ,,,,,,,
13/10/2008, 12.41 , 11.58 , 12.58 , 7.39 , 11.40 , 10.47 , 8.26 , -7.10 , -1.88 , 1.28 , 1.75 , 1.34 ,,,,,,,
10/10/2008, -2.15 , -1.18 , -0.42 , -4.36 , -7.01 , -7.36 , -8.85 , -7.10 , 2.75 , -1.43 , -0.32 , 0.85 ,,,,,,,
09/10/2008, -6.22 , -7.62 , -4.17 , 2.16 , -2.53 , -1.94 , -1.21 , 0.68 , 0.28 , -0.37 , -1.21 , 0.69 ,,,,,,,
08/10/2008, -2.15 , -1.13 , 0.05 , -8.08 , -5.88 , -5.90 , -5.18 , -8.04 , 1.78 , 0.49 , -0.85 , -2.31 ,,,,,,,
07/10/2008, -4.46 , -5.74 , -5.76 , -1.80 , -1.12 , -0.60 , 0.35 , -2.15 , 0.74 , 0.66 , 0.08 , -0.33 ,,,,,,,
06/10/2008, -5.13 , -3.85 , -4.05 , -9.51 , -7.07 , -7.92 , -7.85 , -4.67 , 1.49 , -1.98 , -1.54 , -3.32 ,,,,,,,
03/10/2008, -1.81 , -1.35 , -1.36 , -2.34 , 2.41 , 2.71 , 2.26 , -2.69 , -0.62 , -0.34 , 0.43 , -0.02 ,,,,,,,
02/10/2008, -4.20 , -4.03 , -4.65 , -3.39 , -2.51 , -1.75 , -1.80 , -2.19 , 0.03 , -1.36 , -0.33 , -0.36 ,,,,,,,
01/10/2008, 0.41 , -0.45 , -1.93 , -0.10 , -0.42 , 0.57 , 1.17 , 1.26 , 0.46 , -0.59 , -0.61 , -0.37 ,,,,,,,
30/09/2008, 3.67 , 5.42 , 6.58 , 1.53 , 0.41 , 1.22 , 1.74 , -3.59 , 0.01 , -2.38 , -1.55 , 1.85 ,,,,,,,
29/09/2008, -9.35 , -8.79 , -10.52 , -5.90 , -4.23 , -5.29 , -5.30 , -1.74 , 1.06 , -1.22 , -1.95 , -1.73 ,,,,,,,
26/09/2008, -0.51 , 0.32 , -0.92 , -1.74 , -1.77 , -1.79 , -2.09 , -0.53 , 0.32 , 0.03 , 0.40 , -0.52 ,,,,,,,
25/09/2008, 2.35 , 1.97 , 1.58 , 0.84 , 1.99 , 2.24 , 1.99 , -1.20 , -0.48 , -0.08 , -0.50 , 0.42 ,,,,,,,
24/09/2008, -0.05 , -0.20 , 0.78 , 0.12 , -0.26 , -0.62 , -0.79 , -0.06 , 0.31 , -0.18 , -0.31 , 0.52 ,,,,,,,
23/09/2008, -2.15 , -1.56 , -1.05 , -2.83 , -0.64 , -1.71 , -1.91 , 1.70 , 0.59 , -0.85 , -0.12 , 0.04 ,,,,,,,
22/09/2008, -2.13 , -3.82 , -4.53 , 1.05 , -1.32 , -2.04 , -1.41 , 1.70 , -2.13 , 2.13 , 1.23 , -1.80 ,,,,,,,
19/09/2008, 5.57 , 4.02 , 2.81 , 10.12 , 5.56 , 8.27 , 8.84 , 4.69 , -1.46 , 0.82 , 0.75 , 1.91 ,,,,,,,
18/09/2008, 3.94 , 4.34 , 3.98 , -0.14 , 0.04 , -0.77 , -0.66 , -2.12 , -0.38 , 0.15 , 0.04 , 0.75 ,,,,,,,
17/09/2008, -4.31 , -4.71 , -5.31 , -2.00 , -1.75 , -2.47 , -2.25 , 0.35 , 1.30 , 1.39 , 1.90 , -0.94 ,,,,,,,
16/09/2008, 0.73 , 1.75 , 1.09 , -4.94 , -1.63 , -1.83 , -3.43 , -5.07 , -1.94 , -0.80 , -0.96 , 0.95 ,,,,,,,
15/09/2008, -4.72 , -4.71 , -3.49 , -3.52 , -2.74 , -3.54 , -3.92 , 1.25 , -0.95 , 0.13 , 0.36 , -3.05 ,,,,,,,
12/09/2008, 1.18 , 0.21 , -0.37 , 1.86 , 0.91 , 1.63 , 1.85 , 1.25 , -1.11 , 1.61 , 2.06 , 0.73 ,,,,,,,
11/09/2008, -0.07 , 1.38 , 2.05 , -2.23 , -0.51 , -0.76 , -0.89 , -2.49 , 0.55 , -   , 0.28 , -0.49 ,,,,,,,
10/09/2008, 1.49 , 0.61 , 0.96 , -1.11 , -0.37 , -0.72 , -0.91 , 0.07 , 0.49 , -0.96 , -0.43 , 0.83 ,,,,,,,
09/09/2008, -2.87 , -3.41 , -2.35 , -3.76 , -0.48 , -0.90 , -0.56 , -2.04 , -0.46 , 0.04 , 0.15 , -1.36 ,,,,,,,
08/09/2008, 1.08 , 2.05 , -0.30 , 3.30 , 2.22 , 3.12 , 3.92 , 3.89 , 0.52 , -0.97 , -0.45 , 0.51 ,,,,,,,
05/09/2008, -0.38 , 0.44 , -0.37 , -2.19 , -2.42 , -2.64 , -2.26 , -2.56 , 0.60 , -0.40 , -0.14 , 0.61 ,,,,,,,
04/09/2008, -2.65 , -2.99 , -3.18 , -2.05 , -2.91 , -2.90 , -2.50 , -1.55 , -0.85 , -1.19 , -0.47 , -1.12 ,,,,,,,
03/09/2008, -1.38 , -0.20 , -0.92 , -1.79 , -0.78 , -1.31 , -2.15 , 0.67 , 0.13 , -0.15 , -0.40 , -0.29 ,,,,,,,
02/09/2008, -1.36 , -0.41 , -1.20 , -0.65 , 1.51 , 1.51 , 0.32 , -1.48 , -0.40 , -0.66 , -0.97 , 0.43 ,,,,,,,
01/09/2008, -0.47 , -1.37 , -2.22 , -2.26 , -0.01 , -0.12 , -0.60 , -1.92 , 0.80 , -0.38 , -1.08 , -0.61 ,,,,,,,
29/08/2008, -0.47 , -1.37 , -2.22 , -0.07 , 0.03 , 0.41 , 0.63 , 2.88 , -0.04 , -0.22 , -0.46 , -0.64 ,,,,,,,
28/08/2008, 1.24 , 1.48 , 0.78 , 0.34 , 1.57 , 1.70 , 1.32 , -0.34 , 0.23 , -0.14 , -0.33 , 0.01 ,,,,,,,
27/08/2008, 0.71 , 0.80 , 0.74 , 1.62 , -0.31 , 0.05 , 1.05 , -0.46 , 0.70 , 0.51 , -0.24 , -0.11 ,,,,,,,
26/08/2008, 0.48 , 0.37 , -0.18 , -1.24 , 0.69 , 0.46 , -0.63 , -0.80 , 1.38 , -0.68 , -0.71 , 0.27 ,,,,,,,
25/08/2008, -1.68 , -1.96 , -2.16 , -0.62 , -0.72 , -0.90 , 2.52 , 1.88 , 0.81 , -0.26 , 0.03 , -0.70 ,,,,,,,
22/08/2008, 0.34 , 1.13 , 1.30 , -0.10 , 1.69 , 2.04 , 2.52 , -0.66 , -0.56 , -0.71 , -1.36 , 1.51 ,,,,,,,
21/08/2008, 1.01 , 0.25 , -0.33 , -0.45 , -1.28 , -1.26 , -0.03 , -0.72 , -2.25 , 1.03 , 0.86 , -1.29 ,,,,,,,
20/08/2008, 0.59 , 0.62 , 0.23 , 1.97 , 0.56 , 0.43 , 0.97 , -0.18 , 0.36 , -0.20 , -0.26 , 0.13 ,,,,,,,
19/08/2008, -1.24 , -0.93 , -1.24 , -1.79 , -2.34 , -2.56 , -2.38 , -2.23 , -0.24 , 0.56 , 0.10 , -0.37 ,,,,,,,
18/08/2008, -0.91 , -1.51 , -1.27 , -1.22 , -0.20 , -0.09 , -0.08 , 1.32 , 0.46 , 0.05 , -0.06 , -0.37 ,,,,,,,
15/08/2008, -0.40 , 0.41 , -0.35 , -1.22 , 0.06 , 0.54 , -0.77 , 0.68 , -0.85 , -0.94 , -0.19 , 0.73 ,,,,,,,
14/08/2008, 0.08 , 0.55 , 1.15 , 1.03 , 0.31 , 0.18 , 0.90 , -0.61 , -0.50 , -0.62 , -0.03 , 0.19 ,,,,,,,
13/08/2008, -0.48 , -0.29 , 0.05 , -0.88 , -2.49 , -2.40 , -1.55 , -1.96 , 0.56 , -0.05 , -1.39 , 0.24 ,,,,,,,
12/08/2008, -0.77 , -1.21 , -0.01 , -0.81 , -0.36 , -0.33 , -0.13 , -0.67 , 0.29 , 0.11 , -0.73 , -0.72 ,,,,,,,
11/08/2008, 0.15 , 0.69 , 0.78 , 0.06 , 0.73 , 1.26 , 0.96 , 1.59 , -0.23 , -0.64 , -0.54 , -0.11 ,,,,,,,
08/08/2008, 1.12 , 2.39 , 2.45 , -1.80 , 0.28 , 0.59 , 0.21 , 0.09 , 0.74 , -2.09 , -1.17 , 0.68 ,,,,,,,
07/08/2008, -1.91 , -1.79 , -0.80 , -0.40 , -0.27 , -0.33 , -0.16 , -1.45 , 0.08 , -0.54 , -0.20 , -0.33 ,,,,,,,
06/08/2008, 1.13 , 0.34 , 1.36 , 1.27 , 0.65 , 1.08 , 0.58 , 2.37 , 0.19 , -0.30 , -0.36 , 1.34 ,,,,,,,
05/08/2008, 1.63 , 2.87 , 3.60 , -0.88 , 2.66 , 2.77 , 2.52 , -0.04 , 0.08 , -0.78 , -0.39 , 0.07 ,,,,,,,
04/08/2008, -1.01 , -0.90 , -1.19 , -2.08 , -0.73 , -0.72 , -0.64 , -1.94 , 0.61 , 0.08 , -0.64 , 0.52 ,,,,,,,
01/08/2008, -1.17 , -0.56 , -1.22 , -1.16 , -1.28 , -1.58 , -1.06 , -2.35 , 1.05 , -0.25 , -0.46 , -0.19 ,,,,,,,
31/07/2008, -0.25 , -1.31 , -0.20 , 0.28 , 0.30 , -0.07 , -0.16 , 0.05 , 0.77 , 0.17 , 0.12 , -0.19 ,,,,,,,
30/07/2008, 0.59 , 1.67 , 0.39 , 2.28 , 0.96 , 1.22 , 1.91 , 1.67 , 0.16 , -0.08 , 0.15 , 0.02 ,,,,,,,
29/07/2008, 1.12 , 2.34 , 2.36 , -0.84 , 0.75 , 0.22 , 0.12 , -1.47 , -0.65 , -0.97 , -0.76 , 0.60 ,,,,,,,
28/07/2008, -1.20 , -1.86 , -2.36 , -0.01 , -1.33 , -1.28 , -0.75 , 0.19 , -0.07 , 0.20 , 0.12 , -0.35 ,,,,,,,
25/07/2008, -0.02 , 0.42 , 1.63 , -1.75 , -0.06 , -0.10 , -0.18 , -2.57 , -0.55 , 0.20 , 0.24 , 0.48 ,,,,,,,
24/07/2008, -2.11 , -2.31 , -1.55 , -0.68 , -1.46 , -1.49 , -1.61 , 2.24 , 0.72 , -0.13 , -0.63 , -0.53 ,,,,,,,
23/07/2008, 1.35 , 0.41 , 1.31 , 1.38 , 1.45 , 1.94 , 1.60 , 1.21 , -0.14 , -0.54 , 0.39 , 0.53 ,,,,,,,
22/07/2008, -0.04 , 1.35 , 0.10 , -0.56 , 0.28 , -0.47 , -0.74 , 2.82 , 0.78 , -0.87 , -0.58 , 0.83 ,,,,,,,
21/07/2008, 0.44 , -0.05 , -0.19 , 1.89 , 0.66 , 0.63 , 0.52 , -0.89 , 1.95 , 0.47 , 0.22 , -0.49 ,,,,,,,
18/07/2008, 0.08 , 0.03 , -1.63 , -0.90 , 1.78 , 1.78 , 1.70 , -0.89 , 0.24 , -0.10 , -0.24 , 0.65 ,,,,,,,
17/07/2008, 1.33 , 1.20 , 0.52 , 1.53 , 1.88 , 2.84 , 2.63 , 1.15 , 0.62 , 0.23 , 0.24 , 1.09 ,,,,,,,
16/07/2008, 0.96 , 2.51 , 2.53 , -0.03 , 1.21 , 1.17 , -0.41 , -0.31 , 1.41 , -0.53 , -0.34 , 0.38 ,,,,,,,
15/07/2008, -1.04 , -1.09 , 0.02 , -2.58 , -1.91 , -2.42 , -2.42 , -2.16 , -1.03 , 0.02 , 0.54 , -1.33 ,,,,,,,
14/07/2008, -0.40 , -0.90 , -0.71 , -   , 0.76 , 0.72 , 0.74 , -0.40 , -1.26 , -0.19 , 0.32 , -0.13 ,,,,,,,
11/07/2008, -0.73 , -1.11 , -1.56 , 0.62 , -2.41 , -2.77 , -2.69 , -0.38 , 1.85 , 0.95 , 0.55 , -0.74 ,,,,,,,
10/07/2008, -0.34 , 0.70 , 1.12 , -0.04 , -1.28 , -1.92 , -2.22 , 0.41 , 3.04 , 0.29 , -0.27 , 0.29 ,,,,,,,
09/07/2008, -0.23 , -2.28 , -2.78 , 1.40 , 1.30 , 1.77 , 1.64 , 0.16 , -1.40 , 0.47 , 0.70 , -0.70 ,,,,,,,
08/07/2008, -0.29 , 1.71 , 2.43 , -1.51 , -1.43 , -1.65 , -1.31 , -2.23 , 0.51 , -0.36 , -0.34 , 0.31 ,,,,,,,
07/07/2008, 0.40 , -0.84 , 0.58 , 0.77 , 1.97 , 1.61 , 1.85 , 1.15 , -0.15 , 0.13 , -0.31 , 0.35 ,,,,,,,
04/07/2008, -0.41 , 0.11 , 0.01 , -0.31 , -1.28 , -1.57 , -1.16 , -0.01 , -0.16 , 0.02 , -0.05 , 0.08 ,,,,,,,
03/07/2008, -0.41 , 0.11 , 0.01 , -2.24 , 0.77 , 0.89 , 0.93 , -0.24 , -0.40 , -1.13 , -0.49 , 0.76 ,,,,,,,
02/07/2008, -1.57 , -1.82 , -2.50 , -1.09 , -0.17 , -0.46 , -0.98 , -1.43 , -1.86 , 0.56 , -0.10 , -0.20 ,,,,,,,
01/07/2008, -0.77 , 0.38 , 1.39 , -1.69 , -1.60 , -2.12 , -2.60 , -   , -0.34 , 0.24 , 0.13 , -0.08 ,,,,,,,
30/06/2008, 0.39 , 0.13 , -1.00 , 0.21 , -0.06 , 0.26 , 1.74 , -0.04 , -0.62 , -0.25 , -0.14 , 0.07 ,,,,,,,
27/06/2008, 0.18 , -0.37 , 0.02 , -1.36 , -0.58 , -0.62 , 0.21 , -1.79 , 0.04 , 0.23 , 0.30 , -0.63 ,,,,,,,
26/06/2008, -2.50 , -2.94 , -4.06 , -0.59 , -2.39 , -2.66 , -2.61 , -0.10 , -0.46 , 0.57 , 0.70 , -0.93 ,,,,,,,
25/06/2008, 1.08 , 0.58 , 1.58 , 1.34 , 1.25 , 1.63 , 0.56 , -0.23 , 0.31 , 0.64 , 0.21 , -0.01 ,,,,,,,
24/06/2008, -0.99 , -0.28 , -0.50 , -0.74 , -0.81 , -0.87 , -0.57 , 0.09 , 0.07 , 0.32 , 0.27 , -0.03 ,,,,,,,
23/06/2008, 0.34 , 0.01 , -0.78 , -0.97 , 0.17 , -0.31 , 0.83 , -0.65 , 0.69 , -0.57 , -0.54 , 0.48 ,,,,,,,
20/06/2008, -0.71 , -1.85 , -2.74 , -1.44 , -2.12 , -1.68 , -1.53 , -1.37 , -0.50 , 0.66 , 0.19 , -0.62 ,,,,,,,
19/06/2008, -1.33 , 0.38 , 1.62 , -1.06 , -0.12 , -0.69 , -0.84 , -2.41 , 0.27 , -0.19 , 0.63 , 0.12 ,,,,,,,
18/06/2008, -0.72 , -0.97 , -1.10 , -0.44 , -0.99 , -1.57 , -1.79 , 0.55 , 0.69 , 0.15 , 0.16 , -0.05 ,,,,,,,
17/06/2008, -0.02 , -0.68 , -0.60 , 0.96 , 0.98 , 0.60 , 1.16 , 0.02 , -1.63 , 0.22 , -0.33 , -0.27 ,,,,,,,
16/06/2008, 0.66 , 0.01 , 0.95 , 1.16 , -0.52 , -0.53 , -0.14 , 2.20 , -0.98 , 0.63 , 0.80 , 0.03 ,,,,,,,
13/06/2008, 0.69 , 1.50 , 2.17 , -0.28 , 0.76 , 0.42 , 0.21 , 0.62 , 0.29 , -0.38 , 0.06 , 0.21 ,,,,,,,
12/06/2008, 0.06 , 0.33 , -   , -0.73 , 0.97 , 0.84 , 1.17 , -1.93 , 0.37 , -0.73 , -0.86 , 0.93 ,,,,,,,
11/06/2008, -1.21 , -1.69 , -2.44 , -0.58 , -1.78 , -1.77 , -1.78 , 0.49 , 0.95 , 0.55 , 0.45 , -0.44 ,,,,,,,
10/06/2008, -0.98 , -0.24 , -0.36 , -2.52 , -0.65 , -0.75 , -0.86 , -1.03 , 1.23 , -1.14 , -1.05 , 1.06 ,,,,,,,
09/06/2008, -0.61 , 0.08 , -0.54 , -1.29 , 0.17 , -0.42 , -0.49 , -2.14 , -0.48 , -0.84 , 0.22 , 1.32 ,,,,,,,
06/06/2008, -2.64 , -3.09 , -3.15 , -0.14 , -1.99 , -2.25 , -1.48 , 0.26 , -0.80 , 1.19 , 0.63 , -0.95 ,,,,,,,
05/06/2008, 2.15 , 1.95 , 1.67 , 0.94 , -0.34 , -0.17 , 0.42 , -0.42 , 1.36 , 0.99 , 0.14 , 0.67 ,,,,,,,
04/06/2008, -1.02 , -0.03 , 1.23 , -1.44 , -0.77 , -0.97 , -1.45 , 1.64 , 2.20 , -0.03 , -0.39 , 0.13 ,,,,,,,
03/06/2008, -0.24 , -0.58 , -0.50 , -1.42 , 0.15 , 0.51 , 0.83 , -1.24 , -0.20 , -0.59 , -0.19 , 0.63 ,,,,,,,
02/06/2008, -0.76 , -1.05 , -1.27 , -0.19 , -1.24 , -1.41 , -0.76 , 1.20 , 0.80 , -0.11 , -0.77 , -1.03 ,,,,,,,
30/05/2008, -0.11 , 0.15 , 0.67 , 0.68 , 0.59 , 0.78 , -0.24 , 1.99 , -0.82 , 0.23 , 0.29 , 0.01 ,,,,,,,
29/05/2008, 0.62 , 0.53 , 0.95 , 0.54 , 0.30 , 0.15 , -0.02 , 2.37 , -0.80 , -0.76 , -0.24 , 0.78 ,,,,,,,
28/05/2008, -0.02 , 0.40 , 0.23 , 0.29 , 1.08 , 0.98 , 0.18 , -1.43 , 0.02 , -0.34 , 0.25 , 0.43 ,,,,,,,
27/05/2008, 0.77 , 0.68 , 1.86 , -0.12 , 0.07 , -0.35 , -0.47 , 1.79 , -0.35 , -0.50 , -0.29 , 0.77 ,,,,,,,
26/05/2008, -1.56 , -1.32 , -0.30 , -1.21 , 0.14 , -0.11 , -1.53 , -2.36 , -1.19 , 0.05 , 0.12 , 0.06 ,,,,,,,
23/05/2008, -1.56 , -1.32 , -0.30 , -1.14 , -1.79 , -1.72 , -1.53 , -0.22 , 0.04 , 0.18 , -0.03 , -0.67 ,,,,,,,
22/05/2008, 0.16 , 0.26 , 0.41 , -0.91 , 0.42 , 0.03 , -0.27 , 0.70 , -0.55 , -0.39 , 0.36 , 0.99 ,,,,,,,
21/05/2008, -0.69 , -1.61 , -2.19 , -0.05 , -1.09 , -0.78 , 0.10 , -2.13 , -0.51 , 0.95 , 0.25 , -0.60 ,,,,,,,
20/05/2008, -0.99 , -0.93 , -0.79 , -1.29 , -1.49 , -1.78 , -2.90 , -0.31 , 0.34 , 0.88 , 1.00 , -0.62 ,,,,,,,
19/05/2008, -0.04 , 0.09 , -0.72 , 0.76 , 0.97 , 0.72 , 1.15 , 0.60 , -0.62 , -0.43 , -0.42 , 0.27 ,,,,,,,
16/05/2008, 0.85 , 0.13 , -   , 1.55 , 1.07 , 0.33 , 0.84 , 0.22 , -1.04 , 0.84 , 0.51 , -0.67 ,,,,,,,
15/05/2008, 1.06 , 1.06 , 1.70 , 1.14 , -0.03 , -0.02 , 0.58 , 1.44 , -0.01 , -0.17 , 0.07 , -0.28 ,,,,,,,
14/05/2008, 0.22 , 0.40 , -0.17 , 0.17 , 0.33 , 0.94 , 0.07 , 0.96 , -0.26 , -   , 0.02 , 0.28 ,,,,,,,
13/05/2008, 0.11 , -0.04 , 0.18 , 0.96 , 0.34 , 0.14 , -0.14 , 1.29 , -0.57 , -0.51 , -0.63 , 0.96 ,,,,,,,
